Month,Handle,Revenue,Hold,Taxes,State
February 2025,"$604,311,147","$41,307,000",6.8%,"$2,788,223",Nevada
March 2025,"$860,915,341","$22,259,000",2.6%,"$1,502,483",Nevada
April 2025,"$618,836,044","$42,571,000",6.9%,"$2,873,543",Nevada
May 2025,"$576,812,852","$46,716,000",8.1%,"$3,153,330",Nevada
June 2025,"$496,609,335","$42,059,000",8.5%,"$2,838,983",Nevada
July 2025,"$419,360,158","$37,824,000",9.0%,"$2,553,120",Nevada
Total,"$49,994,352,733","$2,948,800,000",5.9%,"$199,044,000",Nevada
December 2019,"$360,726","$44,759",12.4%,"$19,403",New Hampshire
January 2020,"$16,834,974","$1,643,793",9.8%,"$719,909",New Hampshire
February 2020,"$22,130,928","$1,359,395",6.1%,"$598,884",New Hampshire
March 2020,"$8,768,769","$818,605",9.3%,"$393,834",New Hampshire
April 2020,"$3,774,668","$262,393",7.0%,"$126,090",New Hampshire
May 2020,"$7,180,450","$424,947",5.9%,"$187,743",New Hampshire
June 2020,"$8,138,772","$691,103",8.5%,"$319,833",New Hampshire
July 2020,"$11,623,208","$1,268,688",10.9%,"$602,156",New Hampshire
August 2020,"$27,496,050","$1,367,516",5.0%,"$607,909",New Hampshire
September 2020,"$41,373,620","$2,290,364",5.5%,"$990,884",New Hampshire
October 2020,"$47,055,486","$4,203,875",8.9%,"$2,001,597",New Hampshire
November 2020,"$46,523,447","$4,770,459",10.3%,"$2,323,843",New Hampshire
December 2020,"$51,649,897","$4,537,653",8.8%,"$2,137,406",New Hampshire
January 2021,"$59,795,433","$4,197,029",7.0%,"$1,886,506",New Hampshire
February 2021,"$50,995,349","$1,787,930",3.5%,"$769,387",New Hampshire
March 2021,"$55,800,096","$4,254,732",7.6%,"$1,925,260",New Hampshire
April 2021,"$46,700,713","$3,302,340",7.1%,"$1,480,847",New Hampshire
May 2021,"$42,367,380","$3,115,230",7.4%,"$1,433,622",New Hampshire
June 2021,"$39,268,179","$3,869,773",9.9%,"$1,797,118",New Hampshire
July 2021,"$36,724,166","$3,062,545",8.3%,"$1,468,578",New Hampshire
August 2021,"$36,319,740","$1,594,235",4.4%,"$723,016",New Hampshire
September 2021,"$68,123,241","$4,420,924",6.5%,"$1,887,441",New Hampshire
October 2021,"$98,191,306","$5,409,196",5.5%,"$2,560,651",New Hampshire
November 2021,"$83,168,805","$6,172,580",7.4%,"$2,926,238",New Hampshire
December 2021,"$86,444,639","$2,641,046",3.1%,"$1,140,937",New Hampshire
January 2022,"$99,540,825","$8,029,427",8.1%,"$3,875,782",New Hampshire
February 2022,"$70,866,282","$1,019,098",1.4%,"$458,353",New Hampshire
March 2022,"$78,811,441","$5,283,248",6.7%,"$2,506,863",New Hampshire
April 2022,"$73,149,079","$3,436,446",4.7%,"$1,514,431",New Hampshire
May 2022,"$76,199,157","$5,720,931",7.5%,"$2,637,599",New Hampshire
June 2022,"$53,567,757","$4,819,197",9.0%,"$2,216,742",New Hampshire
July 2022,"$42,653,152","$4,476,145",10.5%,"$2,115,043",New Hampshire
August 2022,"$43,372,007","$4,199,240",9.7%,"$1,927,109",New Hampshire
September 2022,"$78,237,751","$7,358,206",9.4%,"$3,249,389",New Hampshire
October 2022,"$91,345,018","$9,078,684",9.9%,"$4,482,595",New Hampshire
November 2022,"$93,090,530","$4,963,601",5.3%,"$2,176,120",New Hampshire
December 2022,"$90,894,581","$8,330,161",9.2%,"$3,809,372",New Hampshire
January 2023,"$97,163,182","$12,564,448",12.9%,"$5,715,688",New Hampshire
February 2023,"$86,999,460","$7,112,918",8.2%,"$3,238,963",New Hampshire
March 2023,"$103,390,747","$4,828,031",4.7%,"$2,126,879",New Hampshire
April 2023,"$65,083,883","$6,670,481",10.2%,"$2,997,574",New Hampshire
May 2023,"$52,137,614","$7,042,469",13.5%,"$3,078,160",New Hampshire
June 2023,"$39,307,739","$4,372,429",11.1%,"$1,944,484",New Hampshire
July 2023,"$36,929,342","$3,511,866",9.5%,"$1,551,250",New Hampshire
August 2023,"$38,765,940","$3,344,211",8.6%,"$1,454,175",New Hampshire
September 2023,"$66,848,811","$6,178,362",9.2%,"$2,687,999",New Hampshire
October 2023,"$77,838,540","$8,781,951",11.3%,"$3,806,755",New Hampshire
November 2023,"$78,491,464","$8,228,924",10.5%,"$3,593,339",New Hampshire
December 2023,"$78,750,681","$7,652,564",9.7%,"$3,377,024",New Hampshire
January 2024,"$73,301,559","$9,820,633",13.4%,"$4,452,042",New Hampshire
February 2024,"$62,274,731","$6,585,297",10.6%,"$2,864,800",New Hampshire
March 2024,"$72,597,059","$5,585,067",7.7%,"$2,431,041",New Hampshire
April 2024,"$59,854,282","$5,331,763",8.9%,"$2,306,465",New Hampshire
May 2024,"$58,030,362","$6,516,847",11.2%,"$2,835,815",New Hampshire
June 2024,"$49,390,844","$5,277,087",10.7%,"$2,294,205",New Hampshire
July 2024,"$48,323,804","$3,530,238",7.3%,"$1,533,618",New Hampshire
August 2024,"$49,374,544","$3,382,540",6.9%,"$1,705,782",New Hampshire
September 2024,"$72,763,323","$9,259,141",12.7%,"$3,998,068",New Hampshire
October 2024,"$79,350,927","$5,867,086",7.4%,"$2,550,018",New Hampshire
November 2024,"$87,260,891","$10,477,103",12.0%,"$4,633,499",New Hampshire
December 2024,"$80,860,363","$7,435,524",9.2%,"$3,250,223",New Hampshire
January 2025,"$78,945,312","$11,139,731",14.1%,"$4,944,910",New Hampshire
February 2025,"$63,260,876","$8,000,193",12.6%,"$3,487,741",New Hampshire
March 2025,"$77,467,758","$6,792,080",8.8%,"$2,962,111",New Hampshire
April 2025,"$68,763,478","$7,652,632",11.1%,"$3,326,445",New Hampshire
May 2025,"$61,465,858","$8,064,113",13.1%,"$3,596,561",New Hampshire
June 2025,"$50,555,000","$6,890,532",13.6%,"$2,929,436",New Hampshire
July 2025,"$47,393,114","$5,315,372",11.2%,"$2,311,388",New Hampshire
Total,"$3,951,479,110","$347,437,127",8.8%,"$155,984,948",New Hampshire
June 2018,"$16,409,619","$3,458,668",21.1%,"$337,078",New Jersey
July 2018,"$40,682,237","$3,845,879",9.5%,"$377,015",New Jersey
August 2018,"$95,634,048","$9,197,827",9.6%,"$1,038,072",New Jersey
September 2018,"$183,948,404","$23,775,812",12.9%,"$2,883,518",New Jersey
October 2018,"$260,711,301","$11,686,117",4.5%,"$1,536,283",New Jersey
November 2018,"$330,748,563","$21,243,867",6.4%,"$2,743,339",New Jersey
December 2018,"$319,173,548","$20,814,223",6.5%,"$2,685,956",New Jersey
January 2019,"$385,279,662","$18,777,582",4.9%,"$2,530,315",New Jersey
February 2019,"$320,368,087","$12,732,738",4.0%,"$1,981,251",New Jersey
March 2019,"$372,451,342","$31,669,387",8.5%,"$4,020,740",New Jersey
April 2019,"$313,719,562","$21,215,748",6.8%,"$2,826,247",New Jersey
May 2019,"$318,940,677","$15,536,384",4.9%,"$2,137,480",New Jersey
June 2019,"$273,222,975","$9,701,926",3.6%,"$1,254,851",New Jersey
July 2019,"$251,371,272","$17,884,790",7.1%,"$2,364,941",New Jersey
August 2019,"$293,594,862","$25,210,342",8.6%,"$3,316,918",New Jersey
September 2019,"$445,563,503","$37,955,171",8.5%,"$5,028,107",New Jersey
October 2019,"$487,924,504","$46,393,537",9.5%,"$6,241,133",New Jersey
November 2019,"$562,675,543","$32,895,546",5.8%,"$4,457,889",New Jersey
December 2019,"$557,786,161","$29,424,884",5.3%,"$4,108,749",New Jersey
January 2020,"$540,113,452","$53,561,626",9.9%,"$7,261,470",New Jersey
February 2020,"$494,814,107","$17,000,928",3.4%,"$2,461,238",New Jersey
March 2020,"$181,908,529","$13,181,101",7.2%,"$1,897,069",New Jersey
April 2020,"$54,593,092","$2,634,050",4.8%,"$390,347",New Jersey
May 2020,"$117,821,281","$9,912,062",8.4%,"$1,427,101",New Jersey
June 2020,"$165,014,553","$12,639,282",7.7%,"$1,811,121",New Jersey
July 2020,"$315,118,805","$29,551,986",9.4%,"$4,041,649",New Jersey
August 2020,"$667,979,150","$39,507,182",5.9%,"$5,413,671",New Jersey
September 2020,"$748,037,246","$45,127,763",6.0%,"$6,169,023",New Jersey
October 2020,"$801,196,298","$58,403,209",7.3%,"$8,166,439",New Jersey
November 2020,"$930,367,718","$50,410,546",5.4%,"$6,851,928",New Jersey
December 2020,"$995,567,756","$66,301,567",6.7%,"$9,091,303",New Jersey
January 2021,"$957,353,407","$82,209,293",8.6%,"$11,341,542",New Jersey
February 2021,"$742,849,328","$46,222,846",6.2%,"$6,367,031",New Jersey
March 2021,"$857,732,524","$60,624,773",7.1%,"$8,495,171",New Jersey
April 2021,"$746,810,150","$54,711,189",7.3%,"$7,452,186",New Jersey
May 2021,"$813,517,681","$52,826,372",6.5%,"$7,405,859",New Jersey
June 2021,"$765,665,331","$71,134,768",9.3%,"$9,620,806",New Jersey
July 2021,"$576,917,625","$54,800,465",9.5%,"$7,591,288",New Jersey
August 2021,"$664,675,859","$52,023,081",7.8%,"$7,329,603",New Jersey
September 2021,"$1,011,114,311","$82,280,645",8.1%,"$11,212,782",New Jersey
October 2021,"$1,303,198,342","$84,311,810",6.5%,"$11,661,062",New Jersey
November 2021,"$1,258,189,436","$114,788,726",9.1%,"$16,038,097",New Jersey
December 2021,"$1,229,561,891","$59,047,673",4.8%,"$8,221,034",New Jersey
January 2022,"$1,348,860,083","$60,195,902",4.5%,"$8,774,160",New Jersey
February 2022,"$985,568,313","$30,873,369",3.1%,"$4,678,782",New Jersey
March 2022,"$1,120,904,954","$66,404,370",5.9%,"$9,068,529",New Jersey
April 2022,"$926,946,780","$50,345,808",5.4%,"$7,055,550",New Jersey
May 2022,"$766,412,352","$61,594,016",8.0%,"$8,773,059",New Jersey
June 2022,"$633,184,861","$39,245,213",6.2%,"$5,404,026",New Jersey
July 2022,"$531,888,333","$45,007,343",8.5%,"$6,386,976",New Jersey
August 2022,"$546,774,395","$65,272,385",11.9%,"$9,138,137",New Jersey
September 2022,"$866,719,412","$97,981,122",11.3%,"$13,352,085",New Jersey
October 2022,"$1,060,154,535","$77,907,041",7.3%,"$10,853,450",New Jersey
November 2022,"$1,101,622,966","$80,426,931",7.3%,"$11,497,129",New Jersey
December 2022,"$1,055,556,994","$87,701,471",8.3%,"$12,444,016",New Jersey
January 2023,"$1,082,233,033","$72,330,439",6.7%,"$10,345,867",New Jersey
February 2023,"$847,405,611","$54,621,220",6.4%,"$7,808,167",New Jersey
March 2023,"$1,025,779,225","$93,039,999",9.1%,"$13,083,369",New Jersey
April 2023,"$833,980,925","$72,304,036",8.7%,"$10,118,510",New Jersey
May 2023,"$778,854,263","$82,165,404",10.5%,"$11,496,202",New Jersey
June 2023,"$591,081,897","$66,356,838",11.2%,"$9,218,174",New Jersey
July 2023,"$587,019,749","$61,013,433",10.4%,"$8,467,678",New Jersey
August 2023,"$725,849,450","$96,041,019",13.2%,"$13,546,446",New Jersey
September 2023,"$1,299,016,274","$111,145,385",8.6%,"$15,658,931",New Jersey
October 2023,"$1,293,468,722","$92,258,295",7.1%,"$12,951,849",New Jersey
November 2023,"$1,623,072,184","$95,889,050",5.9%,"$13,508,016",New Jersey
December 2023,"$1,284,558,956","$109,516,484",8.5%,"$15,314,259",New Jersey
January 2024,"$1,719,170,088","$170,758,334",9.9%,"$24,161,228",New Jersey
February 2024,"$1,081,171,835","$67,564,386",6.2%,"$9,539,850",New Jersey
March 2024,"$1,329,010,828","$89,687,971",6.7%,"$12,600,303",New Jersey
April 2024,"$1,044,283,588","$106,227,937",10.2%,"$15,124,636",New Jersey
May 2024,"$838,946,057","$78,750,983",9.4%,"$11,354,892",New Jersey
June 2024,"$748,417,965","$60,066,927",8.0%,"$8,572,940",New Jersey
July 2024,"$652,275,524","$80,027,220",12.3%,"$11,324,107",New Jersey
August 2024,"$698,839,707","$62,726,713",9.0%,"$8,839,082",New Jersey
September 2024,"$1,089,701,413","$119,556,334",11.0%,"$16,681,410",New Jersey
October 2024,"$1,131,684,366","$77,463,400",6.8%,"$10,970,345",New Jersey
November 2024,"$1,224,883,112","$118,962,664",9.7%,"$16,769,526",New Jersey
December 2024,"$1,215,654,736","$62,837,741",5.2%,"$8,909,155",New Jersey
January 2025,"$1,152,144,676","$122,194,865",10.6%,"$17,249,213",New Jersey
February 2025,"$988,882,908","$73,558,549",7.4%,"$10,445,073",New Jersey
March 2025,"$1,107,191,055","$71,344,935",6.4%,"$10,016,794",New Jersey
April 2025,"$994,434,816","$90,510,496",9.1%,"$12,807,597",New Jersey
May 2025,"$1,010,645,865","$102,543,773",10.1%,"$14,408,824",New Jersey
June 2025,"$790,415,313","$91,858,292",11.6%,"$13,071,670",New Jersey
July 2025,"$663,997,770","$74,769,434",11.3%,"$15,777,894",New Jersey
August 2025,"$814,312,217","$81,901,788",10.1%,"$16,903,994",New Jersey
Total,"$65,983,301,847","$5,179,582,686",7.8%,"$734,060,602",New Jersey
July 2019,"$1,365,470","$349,468",25.6%,"$34,947",New York
August 2019,"$4,647,958","$828,152",17.8%,"$82,815",New York
September 2019,"$13,060,944","$2,283,864",17.5%,"$228,386",New York
October 2019,"$14,852,615","$2,233,227",15.0%,"$223,323",New York
November 2019,"$17,161,294","$1,308,295",7.6%,"$130,830",New York
December 2019,"$16,872,506","$780,417",4.6%,"$78,042",New York
January 2020,"$17,169,303","$1,943,351",11.3%,"$194,335",New York
February 2020,"$12,872,999","$-179,592",-1.4%,"$-17,959",New York
March 2020,"$4,186,276","$99,514",2.4%,"$9,951",New York
April 2020,$0,$0,,$0,New York
May 2020,$0,$0,,$0,New York
June 2020,$0,$0,,$0,New York
July 2020,$0,$0,,$0,New York
August 2020,$0,$0,,$0,New York
September 2020,"$10,092,604","$1,403,544",13.9%,"$140,354",New York
October 2020,"$18,107,259","$2,623,464",14.5%,"$262,346",New York
November 2020,"$17,096,321","$2,619,676",15.3%,"$261,968",New York
December 2020,"$18,584,384","$2,258,771",12.2%,"$225,877",New York
January 2021,"$20,942,309","$3,569,855",17.0%,"$356,986",New York
February 2021,"$14,018,760","$1,153,275",8.2%,"$115,327",New York
March 2021,"$16,529,015","$1,845,684",11.2%,"$184,568",New York
April 2021,"$13,537,156","$1,322,623",9.8%,"$132,262",New York
May 2021,"$14,145,742","$1,590,113",11.2%,"$159,011",New York
June 2021,"$14,239,819","$1,858,642",13.1%,"$185,864",New York
July 2021,"$9,338,107","$1,273,621",13.6%,"$127,362",New York
August 2021,"$9,153,603","$1,080,570",11.8%,"$108,057",New York
September 2021,"$17,355,781","$3,187,045",18.4%,"$318,704",New York
October 2021,"$25,567,296","$1,718,615",6.7%,"$171,861",New York
November 2021,"$21,519,094","$3,956,491",18.4%,"$395,649",New York
December 2021,"$21,129,981","$764,615",3.6%,"$76,461",New York
January 2022,"$1,686,263,898","$123,810,126",7.3%,"$63,277,984",New York
February 2022,"$1,534,078,892","$82,149,599",5.4%,"$41,995,722",New York
March 2022,"$1,644,789,691","$114,956,204",7.0%,"$58,351,263",New York
April 2022,"$1,396,791,941","$104,535,898",7.5%,"$53,151,656",New York
May 2022,"$1,269,862,570","$110,418,075",8.7%,"$56,055,234",New York
June 2022,"$1,056,694,011","$72,441,501",6.9%,"$36,936,704",New York
July 2022,"$804,966,381","$73,880,416",9.2%,"$37,449,978",New York
August 2022,"$877,407,454","$100,760,793",11.5%,"$50,912,979",New York
September 2022,"$1,265,553,629","$145,039,867",11.5%,"$73,270,471",New York
October 2022,"$1,555,051,006","$146,845,937",9.4%,"$74,403,028",New York
November 2022,"$1,564,144,672","$149,244,901",9.5%,"$75,695,441",New York
December 2022,"$1,632,469,011","$142,969,451",8.8%,"$72,422,558",New York
January 2023,"$1,799,048,366","$149,886,749",8.3%,"$76,253,908",New York
February 2023,"$1,474,299,932","$108,470,835",7.4%,"$55,242,679",New York
March 2023,"$1,792,885,345","$163,582,116",9.1%,"$83,117,519",New York
April 2023,"$1,550,014,914","$139,265,045",9.0%,"$70,842,936",New York
May 2023,"$1,363,794,316","$152,643,135",11.2%,"$77,571,580",New York
June 2023,"$1,170,989,676","$103,956,640",8.9%,"$51,883,313",New York
July 2023,"$966,555,215","$105,510,883",10.9%,"$53,655,339",New York
August 2023,"$1,118,163,959","$99,241,793",8.9%,"$50,310,977",New York
September 2023,"$1,767,913,849","$166,834,226",9.4%,"$84,563,885",New York
October 2023,"$2,017,133,484","$167,327,704",8.3%,"$84,927,344",New York
November 2023,"$2,122,331,713","$151,291,345",7.1%,"$76,999,480",New York
December 2023,"$2,053,736,710","$189,287,146",9.2%,"$96,131,764",New York
January 2024,"$1,965,468,151","$211,706,706",10.8%,"$107,887,645",New York
February 2024,"$1,779,072,192","$131,315,621",7.4%,"$67,016,794",New York
March 2024,"$1,854,674,065","$152,553,937",8.2%,"$77,451,054",New York
April 2024,"$1,969,945,755","$184,032,347",9.3%,"$93,757,818",New York
May 2024,"$1,978,317,034","$203,760,343",10.3%,"$103,748,517",New York
June 2024,"$1,477,842,947","$134,169,779",9.1%,"$68,328,721",New York
July 2024,"$1,265,934,085","$140,856,540",11.1%,"$71,620,801",New York
August 2024,"$1,440,577,943","$125,961,724",8.7%,"$63,846,496",New York
September 2024,"$2,079,869,074","$206,067,211",9.9%,"$104,538,289",New York
October 2024,"$2,329,400,446","$176,354,954",7.6%,"$89,937,732",New York
November 2024,"$2,273,599,386","$232,209,891",10.2%,"$118,164,737",New York
December 2024,"$2,289,276,065","$150,154,372",6.6%,"$76,831,465",New York
January 2025,"$2,487,676,801","$248,001,821",10.0%,"$149,118,074",New York
February 2025,"$1,979,914,659","$184,512,125",9.3%,"$94,224,398",New York
March 2025,"$2,445,290,864","$162,142,924",6.6%,"$82,567,299",New York
April 2025,"$2,158,082,654","$192,616,928",8.9%,"$98,270,967",New York
May 2025,"$2,215,450,269","$249,312,914",11.3%,"$126,983,060",New York
June 2025,"$1,653,307,478","$207,187,606",12.5%,"$105,387,929",New York
July 2025,"$1,403,671,174","$155,878,073",11.1%,"$79,367,750",New York
August 2025,"$2,047,456,609","$178,753,563",8.7%,"$90,941,636",New York
Total,"$74,943,314,880","$6,733,773,065",9.0%,"$3,429,602,256",New York
March 2021,$0,$0,,$0,North Carolina
April 2021,$0,$0,,$0,North Carolina
May 2021,$0,$0,,$0,North Carolina
June 2021,$0,$0,,$0,North Carolina
July 2021,$0,$0,,$0,North Carolina
August 2021,$0,$0,,$0,North Carolina
September 2021,$0,$0,,$0,North Carolina
October 2021,$0,$0,,$0,North Carolina
November 2021,$0,$0,,$0,North Carolina
December 2021,$0,$0,,$0,North Carolina
January 2022,$0,$0,,$0,North Carolina
February 2022,$0,$0,,$0,North Carolina
March 2022,$0,$0,,$0,North Carolina
April 2022,$0,$0,,$0,North Carolina
May 2022,$0,$0,,$0,North Carolina
June 2022,$0,$0,,$0,North Carolina
July 2022,$0,$0,,$0,North Carolina
August 2022,$0,$0,,$0,North Carolina
September 2022,$0,$0,,$0,North Carolina
October 2022,$0,$0,,$0,North Carolina
November 2022,$0,$0,,$0,North Carolina
December 2022,$0,$0,,$0,North Carolina
January 2023,$0,$0,,$0,North Carolina
February 2023,$0,$0,,$0,North Carolina
March 2023,$0,$0,,$0,North Carolina
April 2023,$0,$0,,$0,North Carolina
May 2023,$0,$0,,$0,North Carolina
June 2023,$0,$0,,$0,North Carolina
July 2023,$0,$0,,$0,North Carolina
August 2023,$0,$0,,$0,North Carolina
September 2023,$0,$0,,$0,North Carolina
October 2023,$0,$0,,$0,North Carolina
November 2023,$0,$0,,$0,North Carolina
December 2023,$0,$0,,$0,North Carolina
January 2024,$0,$0,,$0,North Carolina
February 2024,$0,$0,,$0,North Carolina
March 2024,"$657,246,516","$66,496,213",10.1%,"$9,974,433",North Carolina
April 2024,"$643,653,644","$105,251,674",16.4%,"$15,787,752",North Carolina
May 2024,"$521,747,983","$63,080,346",12.1%,"$9,462,053",North Carolina
June 2024,"$395,044,526","$40,302,262",10.2%,"$6,045,339",North Carolina
July 2024,"$337,612,217","$42,226,012",12.5%,"$7,600,686",North Carolina
August 2024,"$367,458,899","$33,751,016",9.2%,"$6,075,183",North Carolina
September 2024,"$571,622,319","$70,062,729",12.3%,"$12,611,330",North Carolina
October 2024,"$609,304,501","$48,659,760",8.0%,"$8,758,757",North Carolina
November 2024,"$654,911,448","$78,096,644",11.9%,"$14,057,587",North Carolina
December 2024,"$626,606,050","$35,716,306",5.7%,"$6,429,217",North Carolina
January 2025,"$643,024,306","$74,530,133",11.6%,"$13,415,422",North Carolina
February 2025,"$540,852,560","$55,658,913",10.3%,"$10,018,603",North Carolina
March 2025,"$681,791,403","$38,138,715",5.6%,"$6,865,264",North Carolina
April 2025,"$572,116,884","$46,801,165",8.2%,"$8,424,668",North Carolina
May 2025,"$558,147,846","$65,227,119",11.7%,"$11,740,881",North Carolina
June 2025,"$430,254,338","$58,071,306",13.5%,"$10,452,835",North Carolina
July 2025,"$367,316,957","$22,679,995",6.2%,"$4,082,400",North Carolina
August 2025,"$474,711,188","$54,110,077",11.4%,"$9,739,813",North Carolina
Total,"$9,653,423,585","$998,860,385",10.3%,"$171,542,223",North Carolina
January 2023,"$1,090,962,383","$209,588,460",19.2%,"$20,960,774",Ohio
February 2023,"$635,426,359","$80,948,666",12.7%,"$8,105,312",Ohio
March 2023,"$732,913,170","$94,818,023",12.9%,"$9,485,427",Ohio
April 2023,"$515,184,616","$63,250,102",12.3%,"$6,332,871",Ohio
May 2023,"$441,711,971","$57,826,959",13.1%,"$5,787,967",Ohio
June 2023,"$357,571,919","$32,623,897",9.1%,"$3,277,310",Ohio
July 2023,"$328,811,653","$37,273,216",11.3%,"$7,466,419",Ohio
August 2023,"$375,076,377","$40,786,643",10.9%,"$8,175,341",Ohio
September 2023,"$686,244,860","$81,639,905",11.9%,"$16,375,764",Ohio
October 2023,"$742,945,929","$80,385,098",10.8%,"$16,148,132",Ohio
November 2023,"$861,170,611","$67,855,418",7.9%,"$13,650,718",Ohio
December 2023,"$826,100,577","$87,235,462",10.6%,"$17,486,186",Ohio
January 2024,"$806,149,042","$113,367,294",14.1%,"$22,697,038",Ohio
February 2024,"$666,845,011","$66,374,384",10.0%,"$13,549,429",Ohio
March 2024,"$803,788,678","$63,854,035",7.9%,"$12,804,401",Ohio
April 2024,"$668,027,816","$74,028,198",11.1%,"$14,813,313",Ohio
May 2024,"$606,573,141","$67,365,769",11.1%,"$13,506,810",Ohio
June 2024,"$525,612,343","$51,266,301",9.8%,"$10,270,112",Ohio
July 2024,"$472,192,483","$55,164,174",11.7%,"$11,077,799",Ohio
August 2024,"$543,269,522","$48,651,326",9.0%,"$9,771,850",Ohio
September 2024,"$858,027,650","$105,759,487",12.3%,"$21,261,333",Ohio
October 2024,"$897,309,459","$81,274,389",9.1%,"$16,330,026",Ohio
November 2024,"$1,020,179,162","$117,057,365",11.5%,"$23,452,805",Ohio
December 2024,"$958,934,701","$55,545,006",5.8%,"$11,422,397",Ohio
January 2025,"$1,004,746,058","$80,237,445",8.0%,"$16,242,492",Ohio
February 2025,"$756,587,575","$75,312,866",10.0%,"$15,131,748",Ohio
March 2025,"$985,822,838","$66,528,277",6.7%,"$13,313,346",Ohio
April 2025,"$801,066,062","$73,761,852",9.2%,"$15,021,996",Ohio
May 2025,"$736,365,183","$88,948,557",12.1%,"$17,794,585",Ohio
June 2025,"$582,419,023","$75,036,838",12.9%,"$15,333,298",Ohio
July 2025,"$527,891,373","$60,271,491",11.4%,"$12,051,902",Ohio
Total,"$21,815,927,545","$2,354,036,903",10.8%,"$419,098,903",Ohio
October 2019,"$5,605,244","$220,396",3.9%,"$110,198",Oregon
November 2019,"$17,115,418","$960,713",5.6%,"$480,357",Oregon
December 2019,"$22,551,454","$1,743,231",7.7%,"$871,616",Oregon
January 2020,"$21,151,594","$1,773,805",8.4%,"$886,903",Oregon
February 2020,"$20,899,824","$1,481,198",7.1%,"$740,599",Oregon
March 2020,"$9,007,678","$937,750",10.4%,"$468,875",Oregon
April 2020,"$4,430,649","$392,769",8.9%,"$196,385",Oregon
May 2020,"$7,290,190","$598,062",8.2%,"$299,031",Oregon
June 2020,"$7,921,865","$777,904",9.8%,"$388,952",Oregon
July 2020,"$14,042,424","$1,003,039",7.1%,"$501,520",Oregon
August 2020,"$25,845,402","$1,662,406",6.4%,"$831,203",Oregon
September 2020,"$26,174,305","$1,527,244",5.8%,"$763,622",Oregon
October 2020,"$29,455,226","$2,751,146",9.3%,"$1,375,573",Oregon
November 2020,"$25,039,883","$4,116,313",16.4%,"$2,058,157",Oregon
December 2020,"$26,987,301","$3,050,783",11.3%,"$1,525,392",Oregon
January 2021,"$34,935,889","$3,872,606",11.1%,"$1,936,303",Oregon
February 2021,"$29,600,150","$2,684,776",9.1%,"$1,342,388",Oregon
March 2021,"$24,054,959","$1,374,379",5.7%,"$687,190",Oregon
April 2021,"$25,323,060","$2,729,278",10.8%,"$1,364,639",Oregon
May 2021,"$27,780,213","$2,350,289",8.5%,"$1,175,145",Oregon
June 2021,"$24,903,118","$2,841,767",11.4%,"$1,420,884",Oregon
July 2021,"$18,189,572","$2,173,573",11.9%,"$1,086,787",Oregon
August 2021,"$17,686,201","$1,063,136",6.0%,"$531,568",Oregon
September 2021,"$25,070,340","$1,259,745",5.0%,"$629,873",Oregon
October 2021,"$37,639,043","$3,022,299",8.0%,"$1,511,150",Oregon
November 2021,"$32,673,216","$4,428,659",13.6%,"$2,214,330",Oregon
December 2021,"$33,743,753","$2,597,501",7.7%,"$1,298,751",Oregon
January 2022,"$42,899,736","$2,389,280",5.6%,"$1,194,640",Oregon
February 2022,"$39,458,431","$3,335,165",8.5%,"$1,667,583",Oregon
March 2022,"$36,208,012","$3,620,610",10.0%,"$1,810,305",Oregon
April 2022,"$42,936,414","$3,824,163",8.9%,"$1,912,082",Oregon
May 2022,"$41,708,882","$5,034,037",12.1%,"$2,517,019",Oregon
June 2022,"$33,966,897","$2,548,191",7.5%,"$1,274,096",Oregon
July 2022,"$28,453,425","$2,700,257",9.5%,"$1,350,129",Oregon
August 2022,"$28,196,192","$2,707,041",9.6%,"$1,353,521",Oregon
September 2022,"$39,292,036","$5,465,182",13.9%,"$2,732,591",Oregon
October 2022,"$55,555,465","$5,783,451",10.4%,"$2,891,726",Oregon
November 2022,"$55,503,997","$6,418,578",11.6%,"$3,209,289",Oregon
December 2022,"$53,806,188","$5,693,398",10.6%,"$2,846,699",Oregon
January 2023,"$62,328,292","$7,546,964",12.1%,"$3,773,482",Oregon
February 2023,"$48,425,409","$4,261,284",8.8%,"$2,130,642",Oregon
March 2023,"$50,456,710","$6,088,343",12.1%,"$3,044,172",Oregon
April 2023,"$55,167,184","$7,051,979",12.8%,"$3,525,990",Oregon
May 2023,"$52,122,284","$6,462,472",12.4%,"$3,231,236",Oregon
June 2023,"$43,861,201","$4,336,367",9.9%,"$2,168,184",Oregon
July 2023,"$40,428,203","$4,150,626",10.3%,"$2,075,313",Oregon
August 2023,"$44,542,070","$3,507,635",7.9%,"$1,753,818",Oregon
September 2023,"$61,354,332","$6,720,396",11.0%,"$3,360,198",Oregon
October 2023,"$71,903,468","$8,545,271",11.9%,"$4,272,636",Oregon
November 2023,"$71,231,497","$7,292,146",10.2%,"$3,646,073",Oregon
December 2023,"$74,112,183","$9,766,102",13.2%,"$4,883,051",Oregon
January 2024,"$69,889,711","$9,898,882",14.2%,"$4,949,441",Oregon
February 2024,"$67,902,925","$7,786,241",11.5%,"$3,893,121",Oregon
March 2024,"$69,398,182","$7,298,922",10.5%,"$3,649,461",Oregon
April 2024,"$72,297,347","$7,370,254",10.2%,"$3,685,127",Oregon
May 2024,"$76,231,393","$8,856,797",11.6%,"$4,428,399",Oregon
June 2024,"$64,745,093","$7,216,231",11.1%,"$3,608,116",Oregon
